wee	adjective. Small, little.
weed	noun. Any plant unwanted at the place where and at the time when it is growing.
week	noun. Any period of seven consecutive days.
weeks	noun. plural of week
weel	noun. A trap for catching fish; a weely.
ween	noun. Doubt; conjecture.
weens	verb. third-person singular simple present indicative of ween
weeny	adjective. Minuscule.
weep	verb. To cry; to shed tears, especially when accompanied with sobbing or other difficulty speaking, as an expression of emotion such as
weeping	verb. present participle and gerund of weep
weepings	noun. plural of weeping
weeps	verb. third-person singular simple present indicative of weep
weer	adjective. True; correct.
wees	noun. plural of wee
weet	verb. To know.
weever	noun. Any of the usually brown fish in family Trachinidae, which catch prey by burying themselves in the sand and snatching them as they go
weft	noun. The horizontal threads that are interlaced through the warp in a woven fabric.
wefts	noun. plural of weft
weigh	verb. To determine the weight of an object.
weight	noun. The downwards force an object experiences due to gravity.
weir	noun. An adjustable dam placed across a river to regulate the flow of water downstream.
weirs	noun. plural of weir
weka	noun. Gallirallus australis, a flightless bird of New Zealand in the family Rallidae with brown plumage.
wekas	noun. plural of weka
welfare	noun. Health, safety, happiness and prosperity; well-being in any respect.
well	adverb. Accurately, competently, satisfactorily.
welt	verb. To roll; revolve.
welts	noun. plural of welt
wen	symbol. ISO 639-2 & ISO 639-5 language code for Sorbian languages.
wend	verb. To direct (one's way or course); pursue one's way; proceed upon some course or way.
wens	noun. plural of wen
went	verb. simple past of go
were	verb. second-person singular simple past indicative of be
wert	verb. second-person singular simple past indicative of be
west	noun. The direction opposite to that of the earth's rotation, specifically 270°.
westing	noun. A distance west of a datum line on a map or chart.
wet	symbol. ISO 639-3 language code for Perai.
wether	noun. A castrated goat.
wets	noun. plural of wet
wha	symbol. ISO 639-3 language code for Manusela.
wham	noun. A forceful blow.
whamo	interjection. Alternative form of whammo.
whams	noun. plural of wham
wharve	verb. To turn, turn over (especially of mown grass).
what	determiner. Which, especially which of an open-ended set of possibilities.
whatever	noun. A thing or person whose actual name is unknown or forgotten.
whats	noun. plural of what; used as a stand-in to collectively pluralize arbitrary instances of things.
wheat	noun. Any of the several cereal grains, of the genus Triticum, that yields flour as used in bakery.
wheats	noun. plural of wheat
whee	interjection. An expression of pleasure or enjoyment, mostly from rapid physical motion.
wheen	noun. A little; a small number.
when	adverb. At what time?
whenever	conjunction. At any time that.
where	adverb. In, at or to what place.
whereat	conjunction. At which, or toward which.
wherever	adverb. Where ever; an emphatic form of where.
wherve	noun. Alternative form of wharve (“whorl of a spindle”).
whet	verb. To sharpen (something, such as a knife or sword) by rubbing on an object, especially a whetstone; to hone.
whets	verb. third-person singular simple present indicative of whet
whey	noun. The liquid remaining after milk has been curdled and strained in the process of making cheese.
whid	noun. A quick motion; a rapid, quiet movement, usually by small game.
whids	noun. plural of whid
whig	noun. Acidulated whey, sometimes mixed with buttermilk and sweet herbs, used as a cooling beverage.
whin	noun. Gorse; furze (Ulex spp.).
whins	noun. plural of whin
whir	noun. Alternative spelling of whirr.
whit	noun. The smallest part or particle imaginable; an iota.
white	adjective. Bright and colourless; reflecting equal quantities of all frequencies of visible light.
who	pronoun. What person or people; which person or people; asks for the identity of someone; used in a direct or indirect question.
whoa	interjection. Stop (especially when commanding a horse or imitative thereof); calm down; slow down.
whom	pronoun. What person or people; which person or people.
whoop	noun. A loud, eager cry, usually of joy.
whoops	interjection. Oops.
whop	verb. To throw or move (something) quickly, usually with an impact.
whops	verb. third-person singular simple present indicative of whop
whose	determiner. Of whom, belonging to whom; which person's or people's.
whoso	pronoun. whosoever, whatever person
why	adverb. For what cause, reason, or purpose.
wich	noun. Alternative spelling of wych (“brine spring or well”).
wide	adjective. Having a large physical extent from side to side.
wides	noun. plural of wide
width	noun. The state of being wide.
wife	noun. A married woman, especially in relation to her spouse.
wig	symbol. ISO 639-3 language code for Wik-Ngathana.
wigan	noun. A canvas -like cotton fabric, often coated with latex rubber, used to stiffen and protect the lower part of trousers, dresses, etc.
wigans	noun. plural of wigan
wigeon	noun. Any of three freshwater dabbling ducks.
wight	noun. A living creature, especially a human being.
wigs	noun. plural of wig
wild	adjective. Untamed; not domesticated.
wile	noun. A trick or stratagem practiced for ensnaring or deception; a sly, insidious artifice
wiles	noun. plural of wile
will	verb. Used to express the future tense, sometimes with an implication of volition or determination when used in the first person.
win	symbol. ISO 639-3 language code for Winnebago.
winch	noun. A machine consisting of a drum on an axle, a friction brake or ratchet and pawl, and a crank handle or prime mover (often an electric
wind	noun. Real or perceived movement of atmospheric air usually caused by convection or differences in air pressure.
winds	noun. plural of wind
wine	noun. An alcoholic beverage made by fermenting grape juice, with an ABV ranging from 5.5 – 16%.
wines	noun. plural of wine
wing	noun. An appendage of an animal 's (bird, bat, insect) body that enables it to fly.
winger	noun. One of the casks stowed in the wings of a vessel's hold, being smaller than such as are stowed more amidships.
wingers	noun. plural of winger
wings	noun. plural of wing
wingy	adjective. Winged, or as if winged; inclined to fly.
wino	noun. A chronic or heavy drinker of cheap wine or other alcohol; especially, a drunkard.
wins	noun. plural of win
winy	adjective. Having the taste or qualities of wine.
wipe	verb. To move an object over, maintaining contact, with the intention of removing some substance from the surface.
wipes	noun. plural of wipe
wire	noun. Metal formed into a thin, even thread, now usually by being drawn through a hole in a steel die.
wirer	noun. A tool to assist in installing wire.
wires	noun. plural of wire
wiry	adjective. Resembling wire.
wis	adverb. Certainly, surely.
wise	adjective. Showing good judgement or the benefit of experience.
wised	verb. simple past and past participle of wise
wisent	noun. The European bison, Bison bonasus or Bos bonasus.
wiser	adjective. comparative form of wise: more wise
wises	noun. plural of wise
wish	noun. A desire, hope, or longing for something or for something to happen.
wisha	interjection. An expression of surprise.
wising	verb. present participle and gerund of wise
wisp	noun. A small bundle, as of straw or other like substance; a twisted handful of something; any slender, flexible structure or group.
wiss	verb. To know; to understand.
wissed	verb. simple past and past participle of wiss
wist	verb. simple past and past participle of wit.
wit	symbol. Former ISO 639-3 language code for Wintu.
witan	noun. The Anglo-Saxon national council or witenagemot.
wite	verb. To regard (someone) as guilty; to accuse; to blame; to fault.
wites	noun. plural of wite
with	preposition. Against.
withdraw	verb. To draw or pull (something) away or back from its original position or situation.
withe	noun. A flexible, slender shoot or twig, especially when used as a band or for binding; a withy.
wits	noun. plural of wit
wive	verb. To marry (a woman).
wiver	noun. Obsolete form of wyvern.
woad	noun. The plant Isatis tinctoria.
woads	noun. plural of woad
woald	noun. Obsolete spelling of weld (“the herb”).
woe	symbol. ISO 639-3 language code for Woleaian.
woeful	adjective. Full of woe; sorrowful; distressed with grief or calamity.
woes	noun. plural of woe
woful	adjective. Obsolete spelling of woeful.
wog	symbol. ISO 639-3 language code for Wogamusin.
wok	symbol. ISO 639-3 language code for Longto.
woke	adjective. Awake: conscious and not asleep.
woks	noun. plural of wok
wold	noun. An unforested or deforested plain, a grassland, a moor.
wolf	noun. Canis lupus; the largest wild member of the canine subfamily.
wolfer	noun. One who devours food greedily; one who wolfs down food.
wolver	noun. A ravenous or savage animal; person who behaves like a wolf (1593)
woman	noun. An adult female human.
women	noun. plural of woman
womera	noun. Alternative form of woomera.
won	symbol. ISO 639-3 language code for Wongo.
wondrous	adjective. Wonderful; amazing, inspiring awe; marvelous.
wons	verb. third-person singular simple present indicative of won
